FID;FID_dai_lo;ID;INFO;UNSICHER;OLD;FID_phucso;ID_1;INFO_1;UNSICHER_1;OLD_1;FID_dong_g;ID_12;INFO_12;OLD_12;UNSICHER_2;FID_namgia;ID_12_13;INFO_12_13;UNSICHER_3;OLD_12_13;BUFF_DIST;area;ORIG_FID;TPFID;soil1;waterriver;VGTB_LandC;Topographi;litho1;fill_dgmq3;curvature;aspect;dgm_slope1;NEAR_FID;NEAR_DIST;curv_pln;curv_profi;longitude;latitude;is_ls
691;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;691;691;1;99;3;4,9665599;3;888,9940186;0,5113190;33,7167015;28,7075005;26;0,064236949471700;0,1055100;-0,4058080;808285,0000000;1677860,0000000;1
692;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;692;692;1;99;3;4,6559901;3;893,2789917;0,9992540;11,9720001;20,0793991;26;1,667140968630000;0,6339840;-0,3652700;808123,0000000;1677950,0000000;1
693;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;693;693;1;99;5;5,6279602;3;892,2520142;-0,7335820;108,2500000;17,0361996;26;5,337860368250000;-0,6541740;0,0794075;807630,0000000;1678260,0000000;1
694;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;694;694;1;99;2;4,5486002;3;1023,7600098;0,6027360;225,1470032;29,5604992;54;19,489106789699999;0,5745190;-0,0282169;795728,0000000;1678310,0000000;1
695;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;695;695;1;99;2;4,6349702;3;1020,5700073;0,5158560;272,0310059;24,6312008;54;0,695188025789000;0,5489270;0,0330716;795703,0000000;1678360,0000000;1
696;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;696;696;1;99;5;6,0032001;3;1028,0600586;-0,9378460;304,3739929;17,9186993;54;29,413768900600001;-0,4933940;0,4444520;795747,0000000;1678410,0000000;1
697;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;697;697;1;99;6;6,0636301;3;1035,2199707;-1,2542700;249,6560059;20,0933990;54;2,173306854320000;-0,8528310;0,4014410;795798,0000000;1678460,0000000;1
698;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;698;698;1;99;3;4,6437602;3;941,0689697;0,1552870;85,8026962;24,4549999;26;1,103005100320000;0,5516800;0,3963930;807016,0000000;1678730,0000000;1
699;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;699;699;1;99;5;6,0774498;3;1074,7399902;-0,9659970;317,6270142;25,9281998;54;2,347493591920000;-0,5301010;0,4358960;796116,0000000;1678720,0000000;1
700;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;700;700;1;99;3;4,6520300;3;1078,5699463;0,3321940;227,0260010;31,1042004;54;1,427255494950000;0,3012690;-0,0309251;796072,0000000;1678840,0000000;1
701;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;701;701;1;99;3;4,8022199;3;1081,0400391;-0,0726454;271,3999939;22,8558006;54;0,206005001303000;0,2802770;0,3529220;796030,0000000;1678940,0000000;1
702;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;702;702;1;99;3;6,3916502;3;1093,7600098;-2,1389201;306,7229919;20,9221992;54;2,539584593410000;-1,1623800;0,9765380;796245,0000000;1679050,0000000;1
703;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;703;703;1;99;5;5,0688100;4;1035,3000488;0,7897070;278,0679932;17,6597996;54;22,127531497200000;0,4417540;-0,3479530;795938,0000000;1679050,0000000;1
704;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;704;704;1;99;3;5,1988001;4;1023,4299927;0,2291120;283,4049988;16,3750000;54;30,608459534400001;0,3278950;0,0987824;795894,0000000;1679090,0000000;1
705;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;705;705;1;99;5;4,4924402;4;1114,4799805;-0,1923150;199,5350037;35,8788986;54;1,891923433530000;0,0438010;0,2361160;796183,0000000;1679150,0000000;1
706;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;706;706;1;99;3;4,6323600;4;1112,3299561;1,4236100;269,7030029;18,6268997;54;0,151373173158000;1,1213599;-0,3022500;796099,0000000;1679210,0000000;1
707;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;707;707;1;99;3;5,0599899;3;925,5449829;-0,7917820;47,8903999;28,8850994;26;1,512492876450000;-0,5908470;0,2009350;806640,0000000;1679380,0000000;1
708;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;708;708;1;99;2;6,4652300;4;993,3930054;-0,8690320;260,8420105;7,9396300;54;17,933541567100001;-0,2843340;0,5846980;795874,0000000;1679260,0000000;1
709;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;709;709;1;99;2;6,5055299;3;993,4990234;-0,5664060;202,6600037;9,2957201;54;17,839089013500001;-0,1321220;0,4342840;795833,0000000;1679290,0000000;1
710;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;710;710;1;99;3;4,8855801;3;934,7810059;0,2311600;67,9336014;25,9715004;26;0,017582983208100;0,1616880;-0,0694721;806582,0000000;1679460,0000000;1
711;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;711;711;1;99;5;4,4739399;4;1146,5100098;0,5546330;206,4010010;33,0539017;54;1,641853728270000;0,2730690;-0,2815640;796268,0000000;1679380,0000000;1
712;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;712;712;1;99;3;4,6219802;4;1137,0600586;0,9991460;261,6870117;21,9685993;54;0,176598480304000;1,1375400;0,1383900;796217,0000000;1679400,0000000;1
713;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;713;713;1;99;3;4,9069300;3;975,4669800;0,4046900;258,2669983;26,7294006;54;12,961957803900001;0,2379300;-0,1667600;795641,0000000;1679440,0000000;1
714;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;714;714;1;99;3;4,7024398;3;1151,1600342;0,4263640;226,9459991;25,7649002;54;1,302364789710000;-0,2801350;-0,7065000;796194,0000000;1679500,0000000;1
715;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;715;715;1;99;5;5,5022302;3;897,7329712;-0,2891240;14,8966999;23,8932991;26;0,075984297125800;0,0186666;0,3077900;800121,0000000;1679600,0000000;1
716;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;716;716;1;99;5;6,0909500;3;1148,2299805;-0,0996501;280,9169922;10,0579004;54;0,163388459221000;0,0251315;0,1247820;796649,0000000;1679620,0000000;1
717;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;717;717;1;99;2;5,2150302;3;951,0869751;0,8587650;329,5929871;13,4252996;54;0,032890573453600;0,5590050;-0,2997600;795582,0000000;1679640,0000000;1
718;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;718;718;1;99;2;5,5998602;3;1154,5799561;0,0300700;306,8609924;15,6506004;54;0,726405773682000;0,0073539;-0,0227161;796727,0000000;1679680,0000000;1
719;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;719;719;1;99;5;5,8275099;3;1163,3000488;-0,5305720;252,0829926;16,1679001;54;0,860225981330000;-0,3879510;0,1426210;796766,0000000;1679770,0000000;1
720;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;720;720;1;99;2;5,3092198;3;1155,8900146;0,2030570;340,3110046;14,7799997;54;1,638997837850000;0,1687130;-0,0343446;796785,0000000;1679920,0000000;1
721;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;721;721;1;99;2;6,7489800;3;904,4190063;-0,0918037;355,0429993;8,6028900;54;31,054400749999999;-0,0641542;0,0276495;795700,0000000;1679930,0000000;1
722;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;722;722;1;99;3;5,2021298;3;1160,5600586;-0,5729030;332,5899963;18,3896999;54;10,535909792700000;-0,0784390;0,4944640;796937,0000000;1679960,0000000;1
723;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;723;723;1;99;5;6,4817801;3;888,0520020;-0,4248050;144,5370026;8,2685003;54;41,248424948699999;-0,3085980;0,1162070;795488,0000000;1680180,0000000;1
724;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;724;724;1;99;2;5,9546700;3;873,6770020;0,0015598;268,8039856;14,7629004;54;18,827702465800002;-0,1247120;-0,1262720;795027,0000000;1680190,0000000;1
725;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;725;725;1;30;3;6,4573498;3;776,4429932;-0,9904380;336,2409973;8,9169502;26;0,548903658641000;-0,0131436;0,9772940;803161,0000000;1680300,0000000;1
726;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;726;726;1;60;3;6,6208000;3;777,1439819;-1,3420500;44,6897011;11,6486998;26;3,762060828150000;-0,1169410;1,2251101;803040,0000000;1680300,0000000;1
727;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;727;727;1;99;3;5,8065901;3;877,5059814;-0,8437430;20,9778004;12,6393995;26;1,380727067210000;-0,6097150;0,2340280;805598,0000000;1680370,0000000;1
728;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;728;728;1;99;1;5,1881299;3;874,4240112;-0,5079410;319,7130127;16,0107994;26;0,349734948833000;-0,0549356;0,4530060;805660,0000000;1680390,0000000;1
729;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;729;729;1;99;3;5,7839699;3;873,7620239;-0,1699490;44,7999001;11,1398001;26;0,765696286402000;-0,2326980;-0,0627486;805591,0000000;1680410,0000000;1
730;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;730;730;1;99;2;6,3145700;3;858,3010254;-0,5088090;264,5450134;13,5688000;54;42,846932913099998;-0,0362518;0,4725580;794977,0000000;1680310,0000000;1
731;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;731;731;1;60;3;6,3013301;3;779,0159912;-1,7025100;327,6440125;17,0725994;26;1,213313987530000;-0,2946650;1,4078500;803473,0000000;1680440,0000000;1
732;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;732;732;1;60;3;6,7231398;3;776,4429932;-1,9664000;323,7290039;13,4091997;26;0,436480402553000;-0,3338350;1,6325600;803512,0000000;1680460,0000000;1
733;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;733;733;1;90;3;6,5340800;3;822,0089722;-0,4373710;16,8745003;19,8423004;26;5,373501026620000;-0,5280830;-0,0907115;805313,0000000;1680510,0000000;1
734;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;734;734;1;99;9;6,0901999;3;862,0620117;-0,3717450;263,2529907;18,0585003;54;22,317745350199999;-0,1406360;0,2311090;794980,0000000;1680470,0000000;1
735;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;735;735;1;90;3;5,4070601;3;823,9630127;0,8632810;349,1369934;26,6546993;26;0,123550003415000;0,0700704;-0,7932110;804033,0000000;1680670,0000000;1
736;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;736;736;1;99;2;4,7336602;3;1128,1600342;0,8058270;192,5220032;28,5070992;54;1,439730192820000;0,8246180;0,0187917;798241,0000000;1680630,0000000;1
737;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;737;737;1;90;3;5,0839701;3;816,8530273;0,9895970;5,2167702;24,2318993;26;0,047570060059300;0,4633610;-0,5262360;804165,0000000;1680710,0000000;1
738;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;738;738;1;99;6;4,8050098;3;1109,0799561;-0,6499970;215,2630005;33,3539009;54;0,095559109838600;-0,1557130;0,4942840;798183,0000000;1680650,0000000;1
739;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;739;739;1;99;5;4,7941599;3;1135,4599609;0,4887830;160,4069977;29,9398994;54;1,636867071800000;0,1380240;-0,3507590;798347,0000000;1680670,0000000;1
740;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;740;740;1;99;2;4,6316099;3;1136,9799805;0,2813720;211,3540039;37,2705994;54;0,483840213160000;0,0688184;-0,2125540;798157,0000000;1680700,0000000;1
741;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;741;741;1;90;3;4,3157301;3;845,6959839;1,7999600;55,9087982;35,6393013;26;0,461517980330000;0,6714200;-1,1285400;805024,0000000;1680790,0000000;1
742;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;742;742;1;99;5;4,7557998;3;1133,6500244;0,5636530;126,2779999;22,3983002;54;2,433225874450000;0,7648780;0,2012250;798400,0000000;1680710,0000000;1
743;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;743;743;1;99;3;4,9073000;3;1140,8299561;0,6042480;56,1780014;21,4395008;54;0,280455967915000;0,4062590;-0,1979890;797487,0000000;1680700,0000000;1
744;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;744;744;1;99;2;4,9908099;3;830,6760254;-0,1577420;316,1690063;26,5972004;26;0,900863837310000;-0,0881801;0,0695618;804917,0000000;1680800,0000000;1
745;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;745;745;1;99;3;5,0752001;3;1079,9000244;0,4596760;191,5319977;25,4438000;26;0,723396925376000;0,2182030;-0,2414730;798913,0000000;1680740,0000000;1
746;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;746;746;1;99;2;5,6972799;3;1087,5899658;-0,5827090;260,2959900;24,3670006;54;1,926545153540000;-0,5010080;0,0817010;798020,0000000;1680730,0000000;1
747;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;747;747;1;99;2;4,6959300;3;1157,9599609;0,1192630;95,6535034;27,8509998;54;5,988337606900000;0,2862240;0,1669610;798378,0000000;1680790,0000000;1
748;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;748;748;1;99;3;5,2324600;3;1097,9799805;-1,3853500;186,1439972;33,4104004;54;0,020662750194100;-0,3302120;1,0551400;797988,0000000;1680800,0000000;1
749;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;749;749;1;99;5;4,5976701;3;1097,1199951;-1,0149601;182,5480042;37,1236000;54;1,780794933210000;-0,1121720;0,9027890;797936,0000000;1680800,0000000;1
750;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;750;750;1;99;5;4,8292599;3;1133,9200439;-0,3076710;83,8391037;36,0749016;54;1,073107495720000;-0,1780330;0,1296390;798402,0000000;1680880,0000000;1
751;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;751;751;1;99;3;4,8632798;3;1126,2500000;0,7676320;87,4234009;32,5466995;54;0,250839291254000;0,3503000;-0,4173330;797453,0000000;1680880,0000000;1
752;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;752;752;1;99;3;4,7562299;3;1155,1800537;0,6009520;85,2474976;34,7629013;54;10,439311816400000;0,0447173;-0,5562350;798376,0000000;1680910,0000000;1
753;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;753;753;1;99;2;5,3556299;3;1126,6199951;1,0360100;236,7429962;18,6520004;54;1,165080229040000;0,0056323;-1,0303800;798674,0000000;1680950,0000000;1
754;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;754;754;1;99;3;6,2427001;4;922,1320190;-0,1587250;82,6768036;15,8408003;54;7,948025943590000;-0,0264037;0,1323220;794765,0000000;1681450,0000000;1
755;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;755;755;1;99;2;5,8370199;4;1050,1899414;-0,3049720;95,9798965;16,5030003;54;27,616167955100000;-0,0298267;0,2751460;793924,0000000;1682170,0000000;1
756;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;756;756;1;99;2;6,5088000;4;1089,4799805;-0,6560870;78,0205994;14,1258001;54;33,344369192700000;-0,3025230;0,3535640;793784,0000000;1682290,0000000;1
757;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;757;757;1;99;2;5,5787501;4;1109,9399414;-0,3876270;99,6822968;19,0205002;54;3,745707330560000;-0,0098447;0,3777830;793742,0000000;1682690,0000000;1
758;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;758;758;1;99;3;5,8660402;4;1113,9799805;-0,0049371;106,4010010;19,6173000;54;52,625136230800003;0,0019471;0,0068841;793905,0000000;1683250,0000000;1
759;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;759;759;1;99;2;6,7263598;3;1084,0000000;-0,2109510;46,0340996;10,4998999;54;0,102893321032000;-0,0501522;0,1607990;793871,0000000;1683880,0000000;1
760;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;760;760;1;99;3;5,7136798;4;1067,7199707;0,2235790;10,3527002;18,0977001;54;6,911453204100000;0,0291941;-0,1943840;793670,0000000;1684560,0000000;1
761;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;761;761;10;90;5;5,3948898;3;767,6599731;0,6619330;89,3639984;12,1752996;25;6,504147735720000;0,0022801;-0,6596530;793691,0000000;1688140,0000000;1
762;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;762;762;10;99;5;5,2660198;3;607,9630127;0,2068820;76,5122986;10,4724998;25;5,741334571160000;0,2779830;0,0711006;793109,0000000;1691320,0000000;1
763;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;763;763;10;99;3;4,7632198;3;587,4140015;0,4520130;128,4850006;20,8141994;25;7,660917099860000;-0,1298930;-0,5819060;793167,0000000;1693310,0000000;1
764;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;764;764;10;99;5;6,6861801;3;579,0659790;0,4241540;96,2161026;5,0804901;25;7,139413152170000;0,5595120;0,1353590;793337,0000000;1694540,0000000;1
765;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;765;765;10;99;3;4,8647399;3;547,4110107;0,9245200;82,6921005;26,6317997;25;4,347558846260000;0,3009220;-0,6235980;793299,0000000;1694740,0000000;1
766;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;766;766;3;99;2;5,3087401;3;485,7250061;0,9404260;96,3979034;24,8050995;25;4,344997406820000;-0,1490760;-1,0895000;793721,0000000;1696640,0000000;1
767;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;767;767;3;30;2;4,6326900;3;420,9150085;0,5034180;208,0639954;30,3495998;25;0,225528569921000;0,5629540;0,0595363;794464,0000000;1698230,0000000;1
